 Subj,#,Title,Comp Numb,Sec,Instructor
GRAD,9030,Biomedical Eng,10738,C,"Bates, Jason H."
GRAD,9030,Biomedical Eng,11029,CA,"Beynnon, Bruce David"
GRAD,9030,Biomedical Eng,11030,CB,"Floreani, Rachael "
GRAD,9030,Biomedical Eng,11031,CD,"Doiron, Amber Lynn"
GRAD,9030,Biomedical Eng,11643,CE,"Fletcher, Douglas G."
GRAD,9030,Biomedical Eng,13560,CF,"Fiorentino, Niccolo M"
GRAD,9030,Biostatistics,10739,CG,"Mickey, Ruth "
GRAD,9030,Business Admin.,10740,D,"Gurdon, Michael "
GRAD,9030,Cell & Molecular Bio,10741,DD,"Rincon, Mercedes "
GRAD,9030,Cell & Molecular Bio,11902,DDD,"Lounsbury, Karen M."
GRAD,9030,Cell & Molecular Bio,12185,DEE,"Teuscher, Cory "
GRAD,9030,Cell & Molecular Bio,11327,DF,"Janssen, Yvonne M."
GRAD,9030,Cell & Molecular Bio,12189,DFF,"Toth, Michael John"
GRAD,9030,Cell & Molecular Bio,11328,DG,"Spees, Jeffrey L."
GRAD,9030,Cell & Molecular Bio,12205,DGG,"Amiel, Eyal "
GRAD,9030,Cell & Molecular Bio,11329,DH,"Thali, Markus Josef"
GRAD,9030,Cell & Molecular Bio,11330,DI,"Botten, Jason W"
GRAD,9030,Cell & Molecular Bio,12432,DII,"Carr, Frances E"
GRAD,9030,Cell & Molecular Bio,11663,DJ,"VanDerVliet, Albert "
GRAD,9030,Cell & Molecular Bio,12433,DJJ,"Doublie, Sylvie "
GRAD,9030,Cell & Molecular Bio,11664,DK,"Wargo, Matthew James"
GRAD,9030,Cell & Molecular Bio,12434,DKK,"Anathy, Vikas "
GRAD,9030,Cell & Molecular Bio,11672,DL,"Shukla, Arti "
GRAD,9030,Cell & Molecular Bio,12435,DLL,"Howe, Alan "
GRAD,9030,Cell & Molecular Bio,11856,DN,"Hondal, Robert J."
GRAD,9030,Cell & Molecular Bio,12436,DNN,"Diehl, Sean A"
GRAD,9030,Cell & Molecular Bio,11857,DO,"Stein, Janet L"
GRAD,9030,Cell & Molecular Bio,12462,DOO,"Frietze, Seth "
GRAD,9030,Cell & Molecular Bio,11858,DP,"Huston, Christopher D"
GRAD,9030,Cell & Molecular Bio,12698,DPP,"Amiel, Eyal "
GRAD,9030,Cell & Molecular Bio,11864,DQ,"Stumpff, Jason K"
GRAD,9030,Cell & Molecular Bio,12965,DQQ,"Poynter, Matthew Edward"
GRAD,9030,Cell & Molecular Bio,12966,DRR,"Heath, Jessica Linda"
GRAD,9030,Cell & Molecular Bio,11865,DS,"Morielli, Anthony D"
GRAD,9030,Cell & Molecular Bio,12967,DSS,"Ward, Gary E."
GRAD,9030,Cell & Molecular Bio,12968,DTT,"McKay, Stephanie Dawn"
GRAD,9030,Cell & Molecular Bio,11866,DU,"Berger, Christopher Lewis"
GRAD,9030,Cell & Molecular Bio,12969,DUU,"Krementsov, Dimitry N."
GRAD,9030,Cell & Molecular Bio,11867,DV,"Li, Dawei "
GRAD,9030,Cell & Molecular Bio,13017,DVV,"Weiss, Daniel "
GRAD,9030,Cell & Molecular Bio,11877,DW,"Lowey, Susan "
GRAD,9030,Continuous Reg Full Time,16120,DWW,"Tierney, Mary Lauretta"
GRAD,9030,Cell & Molecular Bio,11878,DX,"Stein, Gary Stephen"
GRAD,9030,Cell & Molecular Bio,11879,DY,"Boyson, Jonathan Eric"
GRAD,9030,Cell & Molecular Bio,13559,DYA,"Stafford, James M"
GRAD,9030,Cell & Molecular Bio,13584,DYB,"Seward, David J."
GRAD,9030,Cell & Molecular Bio,11880,DZ,"Ruiz, Teresa "
GRAD,9030,Cell & Molecular Bio,13598,DZA,"Kelm, Robert John"
GRAD,9030,Cell & Molecular Bio,13601,DZB,"Li, Jianing "
GRAD,9030,Cell & Molecular Bio,14435,DZC,"Cunniff, Brian S."
GRAD,9030,Cell & Molecular Bio,14437,DZD,"Warshaw, David Michael"
GRAD,9030,Cell & Molecular Bio,14449,DZE,"Bruce, Emily A."
GRAD,9030,Cell & Molecular Bio,14462,DZF,"Di Genova, Bruno Martorelli "
GRAD,9030,Cell & Molecular Bio,14532,DZG,"Deming, Paula Marie"
GRAD,9030,Cell & Molecular Bio,15901,DZH,"Deming, Paula Marie"
GRAD,9030,Cell & Molecular Bio,16094,DZI,"Glass, Karen Champagne"
GRAD,9030,Cell & Molecular Bio,16157,DZJ,"Chatterjee, Nimrat "
GRAD,9030,Chemistry,10742,EA,"Liptak, Matthew "
GRAD,9030,Chemistry,11502,EB,"Landry, Christopher C."
GRAD,9030,Chemistry,11503,EC,"Brewer, Matthias "
GRAD,9030,Chemistry,11504,ED,"Geiger Jr, William E."
GRAD,9030,Chemistry,11505,EDA,"Leenstra, Willem R."
GRAD,9030,Chemistry,11506,EDB,"Li, Jianing "
GRAD,9030,Chemistry,11507,EDC,"Madalengoitia, Jose Santos"
GRAD,9030,Chemistry,11508,EDE,"Petrucci, Giuseppe A."
GRAD,9030,Chemistry,11509,EDF,"Schneebeli, Severin "
GRAD,9030,Chemistry,11510,EDG,"Waterman, Rory "
GRAD,9030,Chemistry,13592,EDJ,"Punihaole, David "
GRAD,9030,Civil & Environ Eng,10743,EEM,"Pinder, George Francis"
GRAD,9030,Civil & Environ Eng,11005,EEN,"Rowangould, Dana Leigh"
GRAD,9030,Civil & Environ Eng,11006,EEO,"Rowangould, Gregory M"
GRAD,9030,Civil & Environ Eng,11007,EEP,"Bomblies, Arne "
GRAD,9030,Civil & Environ Eng,11008,EEQ,"Rizzo, Donna M."
GRAD,9030,Civil & Environ Eng,11009,EER,"Ghazanfari, Ehsan "
GRAD,9030,Civil & Environ Eng,11010,EES,"Hernandez, Eric M"
GRAD,9030,Civil & Environ Eng,11011,EET,"Garcia, Luis Alfredo"
GRAD,9030,Civil & Environ Eng,11012,EEU,"Dewoolkar, Mandar "
GRAD,9030,Civil & Environ Eng,11013,EEV,"Scarborough, Matthew "
GRAD,9030,Civil & Environ Eng,11401,EEW,"Badireddy, Appala Raju "
GRAD,9030,Civil & Environ Eng,13579,EEX,"Roy, Eric Daniel"
GRAD,9030,Civil & Environ Eng,13580,EEY,"Faulkner, Joshua "
GRAD,9030,Civil & Environ Eng,13583,EEZ,"Underwood, Kristen Lee"
GRAD,9030,Classics,10744,F,"Franklin, John C."
GRAD,9030,Clinical & Trans Sc,10745,FF,"Kennedy, Amanda Giordano"
GRAD,9030,Clinical & Trans Sc,11035,FFA,"Littenberg, Benjamin "
GRAD,9030,Clinical & Trans Sc,14583,FFB,"MacLean, Charles Duncan"
GRAD,9030,Communication Sc,10746,G,"Cannizzaro, Michael Steven"
GRAD,9030,Comm.Dev&Appli Econ,10747,GG,"Kolodinsky, Jane "
GRAD,9030,Comm.Dev&Appli Econ,11016,GGA,"Watts, Richard A."
GRAD,9030,Complex Systems & Data Science,13549,GHA,"Bates, Jason H."
GRAD,9030,Complex Systems & Data Science,14562,GHB,"Hebert-Dufresne, Laurent "
GRAD,9030,Complex Systems,14621,GLB,"Dodds, Peter "
GRAD,9030,Computer Science,10748,H,"Snapp, Robert Raymond"
GRAD,9030,Computer Science,11095,HA,"Eppstein, Margaret J."
GRAD,9030,Computer Science,11096,HB,"Lee, Byung "
GRAD,9030,Computer Science,11097,HC,"Ling, Alan "
GRAD,9030,Computer Science,11098,HD,"Skalka, Chris "
GRAD,9030,Computer Science,11099,HE,"Chen, Elizabeth S"
GRAD,9030,Computer Science,11100,HF,"Wu, Xindong "
GRAD,9030,Computer Science,11101,HG,"Dunlop, Mary Julia"
GRAD,9030,Computer Science,11102,HH,"Bongard, Joshua "
GRAD,9030,Computer Science,13587,HI,"Cheney, Nicholas Arthur"
GRAD,9030,Computer Science,14561,HJ,"Hebert-Dufresne, Laurent "
GRAD,9030,Counseling,10749,HO,"Geroski, Anne M."
GRAD,9030,Curr & Instruct (MAT),10750,J,"Brown, Tricia Marie"
GRAD,9030,Curr & Instruct (MEd),10751,JJ,"Swindlehurst, Kelly Ann"
GRAD,9030,Dietetics,10752,K,"Bertmann, Farryl MacKenna Witten"
GRAD,9030,Ed Leadership(M.Ed),10753,KK,"Kolbe, Tammy Gail"
GRAD,9030,Ed Leader & Policy (EdD),10754,L,"Callahan, Rebecca M"
GRAD,9030,Ed Leader & Policy (PhD),12479,LL,"Manning, Kathleen "
GRAD,9030,Electrical Engineering,10755,MA,"Oughstun, Kurt Edmund"
GRAD,9030,Electrical Engineering,11442,MB,"Almassalkhi, Mads R"
GRAD,9030,Electrical Engineering,11443,MC,"Frolik, Jeff L."
GRAD,9030,Electrical Engineering,11444,MD,"Hines, Paul D."
GRAD,9030,Electrical Engineering,11445,ME,"Mirchandani, Gagan S."
GRAD,9030,Electrical Engineering,11446,MF,"Titcomb, Stephen "
GRAD,9030,Electrical Engineering,11447,MG,"Varhue, Walter John"
GRAD,9030,Electrical Engineering,11640,MH,"Xia, Tian "
GRAD,9030,Electrical Engineering,13016,MI,"Ossareh, Hamid-Reza "
GRAD,9030,Electrical Engineering,14431,MJ,"Duffaut Espinosa, Luis Augusto"
GRAD,9030,Electrical Engineering,14438,MK,"Wshah, Safwan "
GRAD,9030,English,10756,MM,"Scott, Helen C"
GRAD,9030,Food Systems,11680,MMD,"Morse, Cheryl Eileen"
GRAD,9030,Food Systems,11681,MME,"Berlin, Linda "
GRAD,9030,Food Systems,12226,MMF,"Trubek, Amy Bell"
GRAD,9030,Food Systems,12229,MMG,"Niles, Meredith Theresa"
GRAD,9030,Food Systems,12232,MMH,"Garnett, Bernice Raveche"
GRAD,9030,Food Systems,12235,MMI,"Inwood, Shoshanah "
GRAD,9030,Food Systems,12238,MMJ,"Conner, David S"
GRAD,9030,Food Systems,12241,MMK,"Mendez, V. Ernesto "
GRAD,9030,Food Systems,12977,MML,"Farley, Joshua "
GRAD,9030,Food Systems,13504,MMM,"Mares, Teresa "
GRAD,9030,Food Systems,14415,MMN,"Koliba, Christopher J"
GRAD,9030,Geology,10757,NNA,"Webb, Laura "
GRAD,9030,Geology,11190,NNB,"Klepeis, Keith Andrew"
GRAD,9030,Geology,11191,NNC,"Perdrial, Julia Nathalie"
GRAD,9030,Geology,11192,NNE,"Perdrial, Nicholas Paul Jean"
GRAD,9030,Geology,13542,NNG,"Schroth, Andrew William"
GRAD,9030,Geology,13543,NNH,"Lini, Andrea "
GRAD,9030,Graduate College,14631,P,"Milnamow, Sean P."
GRAD,9030,Higher Ed& Stu Affairs,10758,PP,"Garvey, Jason C"
GRAD,9030,Historic Preservation,10759,PPP,"Visser, Thomas Durant"
GRAD,9030,History,10760,Q,"McGowan, Abigail S."
GRAD,9030,History,11053,QA,"Ergene, Bogac A."
GRAD,9030,History,11054,QB,"Phelps, Nicole M."
GRAD,9030,History,11055,QC,"Buchanan, Andrew "
GRAD,9030,History,11056,QD,"Huener, Jonathan D."
GRAD,9030,History,16088,QF,"Osten, Sarah E"
GRAD,9030,Interdisciplinary,10761,QQ,"Mayo, Cris S"
GRAD,9030,Materials Science,11342,QQR,"Sansoz, Frederic P."
GRAD,9030,Materials Science,11343,QQT,"Kotov, Valeri N"
GRAD,9030,Materials Science,11344,QQU,"Clougherty, Dennis Paul"
GRAD,9030,Materials Science,12720,QQX,"White, Matthew Schuette"
GRAD,9030,Materials Science,12723,QQY,"Vanegas, Juan Manuel"
GRAD,9030,Materials Science,14408,QQZ,"Ruggiero, Michael T."
GRAD,9030,Materials Science,14534,QRA,"Li, Jianing "
GRAD,9030,Mathematics MSc,10763,RA,"Danforth, Chris "
GRAD,9030,Mathematics MSc,11205,RB,"Bagrow, James P"
GRAD,9030,Mathematics MSc,11206,RC,"Pinder, George Francis"
GRAD,9030,Mathematics MSc,11207,RD,"Dodds, Peter "
GRAD,9030,Mathematics MSc,11410,RE,"Dodds, Peter "
GRAD,9030,Mathematics MSc,12256,RF,"Warrington, Gregory "
GRAD,9030,Math Sciences Ph.D,10764,RRA,"Danforth, Chris "
GRAD,9030,Math Sciences Ph.D.,11208,RRB,"Bagrow, James P"
GRAD,9030,Math Sciences Ph.D.,11209,RRC,"Pinder, George Francis"
GRAD,9030,Math Sciences Ph.D.,11210,RRD,"Dodds, Peter "
GRAD,9030,Math Sciences Ph.D.,11411,RRE,"Dodds, Peter "
GRAD,9030,Mechanical Engineering,12672,RRP,"Mcginnis, Ryan Saunders"
GRAD,9030,Mechanical Engineering,10765,RRR,"Sansoz, Frederic P."
GRAD,9030,Mechanical Engineering,11448,RRS,"Dubief, Yves "
GRAD,9030,Mechanical Engineering,11449,RRT,"Meyers, Jason Matthew"
GRAD,9030,Mechanical Engineering,11450,RRU,"Fletcher, Douglas G."
GRAD,9030,Mechanical Engineering,11451,RRW,"Huston, Dryver R."
GRAD,9030,Mechanical Engineering,11452,RRY,"Marshall, Jeffrey Scott"
GRAD,9030,Mechanical Engineering,11453,RRZ,"Floreani, Rachael "
GRAD,9030,Mechanical Engineering,12729,RS,"Schadler, Linda "
GRAD,9030,Micro & Molec Gen,10766,S,"Pederson, David Scott"
GRAD,9030,Micro & Molec Gen,11308,SA,"Bond, Jeffrey P"
GRAD,9030,Micro & Molec Gen,11309,SB,"Doublie, Sylvie "
GRAD,9030,Micro & Molec Gen,11310,SC,"Gilmartin, Gregory Michael"
GRAD,9030,Micro & Molec Gen,11311,SD,"Knodler, Leigh "
GRAD,9030,Micro & Molec Gen,11312,SF,"Celli, Jean "
GRAD,9030,Micro & Molec Gen,11313,SG,"Sarkar, Indra Neil"
GRAD,9030,Micro & Molec Gen,11314,SH,"Shen, Aimee "
GRAD,9030,Micro & Molec Gen,11315,SI,"Thali, Markus Josef"
GRAD,9030,Micro & Molec Gen,11316,SJ,"Wallace, Susan Scholes"
GRAD,9030,Micro & Molec Gen,11317,SK,"Ward, Gary E."
GRAD,9030,Micro & Molec Gen,11318,SL,"Wargo, Matthew James"
GRAD,9030,Natural Resources,10767,SNA,"Wallin, Kimberly "
GRAD,9030,Natural Resources,11604,SNB,"Adair, Elizabeth Carol"
GRAD,9030,Natural Resources,11605,SNC,"Bierman, Paul Robert"
GRAD,9030,Natural Resources,11606,SND,"Bowden, William "
GRAD,9030,Natural Resources,11607,SNE,"Danks, Cecilia Marie"
GRAD,9030,Natural Resources,11608,SNF,"Donovan, Therese "
GRAD,9030,Natural Resources,11609,SNG,"Erickson, Jon "
GRAD,9030,Natural Resources,11610,SNH,"Galford, Gillian Laura"
GRAD,9030,Natural Resources,11611,SNI,"Ginger, Clare A."
GRAD,9030,Natural Resources,11612,SNJ,"Panikkar, Bindu "
GRAD,9030,Natural Resources,11613,SNK,"Ivakhiv, Adrian "
GRAD,9030,Natural Resources,11614,SNL,"Gould, Rachelle K"
GRAD,9030,Natural Resources,11615,SNM,"Keeton, William "
GRAD,9030,Natural Resources,11616,SNN,"Kuentzel, Walter Frederick"
GRAD,9030,Natural Resources,11617,SNO,"Stepenuck, Kristine Frances"
GRAD,9030,Natural Resources,11618,SNP,"Marsden, J. Ellen "
GRAD,9030,Natural Resources,11619,SNQ,"Murdoch, James Dudley"
GRAD,9030,Natural Resources,11620,SNR,"Parrish, Donna L."
GRAD,9030,Natural Resources,11621,SNS,"Poleman, Walter Mallery"
GRAD,9030,Natural Resources,11622,SNT,"Pontius, Jennifer "
GRAD,9030,Natural Resources,11623,SNU,"Ricketts, Taylor "
GRAD,9030,Natural Resources,11624,SNV,"Schaberg, Paul Gerard"
GRAD,9030,Natural Resources,11625,SNW,"Roy, Eric Daniel"
GRAD,9030,Natural Resources,11626,SNX,"Stockwell, Jason Dana"
GRAD,9030,Natural Resources,11627,SNY,"Stokowski, Patricia "
GRAD,9030,Natural Resources,11628,SOA,"Strong, Allan M"
GRAD,9030,Natural Resources,11629,SOB,"Vatovec, Christine M"
GRAD,9030,Natural Resources,11630,SOC,"Mosher, Brittany Ann"
GRAD,9030,Natural Resources,11631,SOD,"Wemple, Beverley C"
GRAD,9030,Natural Resources,11632,SOE,"Wollenberg, Eva K."
GRAD,9030,Natural Resources,11657,SOF,"Mathews, Nancy Ellen"
GRAD,9030,Natural Resources,11801,SOG,"Aultman-Hall, Lisa "
GRAD,9030,Natural Resources,11802,SOH,"Damato, Anthony W"
GRAD,9030,Natural Resources,11803,SOI,"Farley, Joshua "
GRAD,9030,Natural Resources,11804,SOJ,"Fisher, Brendan Patrick"
GRAD,9030,Natural Resources,11901,SOK,"Kolan, Matthew Peter"
GRAD,9030,Natural Resources,12215,SOL,"Manning, Robert Emmet"
GRAD,9030,Natural Resources,12476,SON,"Stephens, Jennie Catherine"
GRAD,9030,Natural Resources,12676,SOO,"Voigt, Brian "
GRAD,9030,Natural Resources,12714,SOP,"Staff, . "
GRAD,9030,Natural Resources,12925,SOQ,"Morales, Ana Melinda"
GRAD,9030,Neurosciences,10768,SP,"Berger, Christopher Lewis"
GRAD,9030,Neurosciences,12964,SPA,"Erdos, Benedek "
GRAD,9030,Neurosciences,13001,SPB,"Francklyn, Christopher Steward"
GRAD,9030,Neurosciences,13004,SPC,"May, Victor "
GRAD,9030,Neurosciences,13528,SPD,"Hammack, Sayamwong E."
GRAD,9030,Neurosciences,13529,SPE,"Stafford, James M"
GRAD,9030,Neurosciences,16003,SPF,"Dumas, Julie A"
GRAD,9030,Neurosciences,12463,SPL,"Krementsov, Dimitry N."
GRAD,9030,Neurosciences,11650,SPO,"Nelson, Mark Tuxford"
GRAD,9030,Neurosciences,11647,SPP,"Morielli, Anthony D"
GRAD,9030,Neurosciences,11071,SPQ,"Ballif, Bryan Ariel"
GRAD,9030,Neurosciences,11072,SPR,"May, Victor "
GRAD,9030,Neurosciences,11073,SPS,"Mawe, Gary M. "
GRAD,9030,Neurosciences,11074,SPT,"Vizzard, Margaret "
GRAD,9030,Neurosciences,11075,SPU,"Green, John Thomas"
GRAD,9030,Neurosciences,11076,SPV,"Cipolla, Marilyn Jo"
GRAD,9030,Neurosciences,11077,SPW,"Hammack, Sayamwong E."
GRAD,9030,Neurosciences,11078,SPX,"Todd, Travis P"
GRAD,9030,Neurosciences,11405,SPY,"Stanley, Molly A"
GRAD,9030,Neurosciences,11875,SPZ,"Spees, Jeffrey L."
GRAD,9030,Nursing,10769,TB,"Buck-Rolland, Carol Leigh"
GRAD,9030,Nutri & Food Science,11635,TL,"Donnelly, Catherine Wright"
GRAD,9030,Nutri & Food Science,10770,TM,"Pintauro, Stephen J."
GRAD,9030,Nutri & Food Science,11390,TN,"Johnson, Rachel Nancy"
GRAD,9030,Nutri & Food Science,11391,TO,"Harvey, Jean Ruth"
GRAD,9030,Nutri & Food Science,11392,TP,"Berlin, Linda "
GRAD,9030,Nutri & Food Science,11393,TQ,"Trubek, Amy Bell"
GRAD,9030,Nutri & Food Science,11394,TR,"Pope, Elizabeth Fayen"
GRAD,9030,Nutri & Food Science,11395,TS,"Guo, Ming Ruo"
GRAD,9030,Nutri & Food Science,11396,TT,"Kindstedt, Paul Stephen"
GRAD,9030,Pathology,10771,TTT,"Shukla, Arti "
GRAD,9030,Pathology,11042,TTU,"Freeman, Kalev "
GRAD,9030,Pathology,11043,TTV,"Janssen, Yvonne M."
GRAD,9030,Pathology,11044,TTW,"VanDerVliet, Albert "
GRAD,9030,Pharmacology,10772,U,"Morielli, Anthony D"
GRAD,9030,Physics,14401,UV,"White, Matthew Schuette"
GRAD,9030,Physics,16093,UW,"Kotov, Valeri N"
GRAD,9030,Phys & Biophysics,10773,V,"Ruiz, Teresa "
GRAD,9030,Plant Biology,10774,VA,"Tierney, Mary Lauretta"
GRAD,9030,Plant Biology,11229,VB,"Lintilhac, Philip M."
GRAD,9030,Plant Biology,11230,VC,"Barrington, David "
GRAD,9030,Plant Biology,11231,VD,"Preston, Jill C"
GRAD,9030,Plant Biology,11232,VE,"Harris, Jeanne M."
GRAD,9030,Plant Biology,11233,VF,"Molofsky, Jane "
GRAD,9030,Plant Biology,11234,VG,"Keller, Stephen Robert"
GRAD,9030,Visiting Grad FT,10794,VGR,"Sheldon, Bethany Lynn"
GRAD,9030,Pharmacology,16015,VGS,"Glass, Karen Champagne"
GRAD,9030,PBIO-Field Naturalist,10775,VVV,"Hughes, Jeffrey Winston"
GRAD,9030,Plant & Soil Science,10776,WA,"Gorres, Josef "
GRAD,9030,Plant & Soil Science,11269,WB,"Neher, Deborah A"
GRAD,9030,Plant & Soil Science,11270,WC,"Bosworth, Sidney Carl"
GRAD,9030,Plant & Soil Science,11271,WE,"Darby, Heather M"
GRAD,9030,Plant & Soil Science,11272,WF,"Parker, Jason Shaw"
GRAD,9030,Plant & Soil Science,11273,WG,"Hurley, Stephanie "
GRAD,9030,Plant & Soil Science,11274,WH,"Mendez, V. Ernesto "
GRAD,9030,Plant & Soil Science,11275,WI,"Parker, Bruce Lawrence"
GRAD,9030,Plant & Soil Scinece,11276,WJ,"Bradshaw, Terence Lee"
GRAD,9030,Plant & Soil Science,11277,WK,"Ross, Donald Savage"
GRAD,9030,Plant & Soil Science,12200,WL,"Chen, Yolanda "
GRAD,9030,Plant & Soil Science,12203,WM,"Merrill, Scott Curtis"
GRAD,9030,Plant & Soil Science,12986,WN,"Bishop-Von Wettberg, Eric J"
GRAD,9030,Psyc (Clinical),10777,WW,"Price, Matthew "
GRAD,9030,Psych  Experimental),10778,WWW,"Toufexis, Donna J."
GRAD,9030,Public Administration,10779,X,"Koliba, Christopher J"
GRAD,9030,Public Administration,11019,XA,"Kolodinsky, Jane "
GRAD,9030,Reading & Lang Arts,10780,XX,"Mosenthal, James H."
GRAD,9030,Social Work,10781,XXX,"Roche, Susan E."
GRAD,9030,Special Education,10782,Y,"Swindlehurst, Kelly Ann"
GRAD,9030,Statistics,10783,YY,"Mickey, Ruth "
GRK,2200,Intermediate Ancient Greek II,15023,A,"Parker, Luke H"
GRK,4600,Greek Historians,15020,A,"Evans, Jessica Ann"
GRK,4990,Greek Prose Style,15684,A,"Damon, Cynthia "
GRK,4996,Honors,15514,A,"Franklin, John C."
GRK,5600,Greek Historians,15022,A,"Evans, Jessica Ann"
GRK,5990,Greek Prose Style,15685,A,"Damon, Cynthia "
GRNS,5320,Science of Nursing:Children,15417,A,"Goodwin, Kathleen Morwood"
GRNS,6040,Pract:Adults Lifespan II,10858,WC1,"Molleur, Tyler Alan"
GRNS,6040,Pract:Adults Lifespan II,12172,WC2,"Hennessey, Emma Katherine"
GRNS,6040,Pract:Adults Lifespan II,10857,WC3,"Molleur, Tyler Alan"
GRNS,6050,Pract:Cmplx Nsg Care Adults,10860,A,"Smith, Abilene Autumn"
GRNS,6050,Pract:Cmplx Nsg Care Adults,10860,A,"Smith, Abilene Autumn"
GRNS,6050,Pract:Cmplx Nsg Care Adults,10861,B,"Smith, Abilene Autumn"
GRNS,6050,Pract:Cmplx Nsg Care Adults,12534,C,"Molleur, Tyler Alan"
GRNS,6050,Pract:Cmplx Nsg Care Adults,12534,C,"Molleur, Tyler Alan"
GRNS,6060,Sci of Nsg: Mental Health,10859,A,"Frimpong, Cynthia Sakyi"
GRNS,6080,Sci of Nsg: Gyn Care & Family,15753,A,"Smith, Whitney Elizabeth"
GRNS,6090,Practicum:Women & Newborns,10863,A,"Smith, Whitney Elizabeth"
GRNS,6090,Practicum:Women & Newborns,10865,B,"Carr, Natalie N"
GRNS,6090,Practicum:Women & Newborns,12535,C,"Smith, Whitney Elizabeth"
GRNS,6120,Sci of Nsg: Adults Lifespan II,11770,A,"Smith, Abilene Autumn"
GRNS,6250,Genetics for Clinicians,12323,OL1,"Wildin, Robert S"
GRNS,6280,Quality in Healthcare,12427,A,"Minor, Jason D"
GRNS,6430,CNL Project Seminar I,13102,A,"Rainey, Tammy L"
GRNS,6470,CNL Project Seminar III,13941,A,"Brown, Brandon B"
GRNS,6470,CNL Project Seminar III,13941,A,"Brown, Brandon B"
GRNS,6470,CNL Project Seminar III,13941,A,"Brown, Brandon B"
GRNS,6470,CNL Project Seminar III,13941,A,"Brown, Brandon B"
GRNS,6470,CNL Project Seminar III,13941,A,"Brown, Brandon B"
GRNS,6470,CNL Project Seminar III,13941,A,"Brown, Brandon B"
GRNS,6480,CNL Clin Immersion Practicum,13498,A,"Brown, Brandon B"
GRNS,7010,Leadership of HlthCare Systems,12324,OL1,"Keiffer, Melanie "
GRNS,7050,Adv Neuropsychopharmacology,10871,A,"Laurent, Jennifer Suzanne"
GRNS,7050,Adv Neuropsychopharmacology,10871,A,"Laurent, Jennifer Suzanne"
GRNS,7050,Adv Neuropsychopharmacology,10871,A,"Laurent, Jennifer Suzanne"
GRNS,7050,Adv Neuropsychopharmacology,10871,A,"Laurent, Jennifer Suzanne"
GRNS,7050,Adv Neuropsychopharmacology,10871,A,"Laurent, Jennifer Suzanne"
GRNS,7050,Adv Neuropsychopharmacology,10871,A,"Laurent, Jennifer Suzanne"
GRNS,7050,Adv Neuropsychopharmacology,10871,A,"Laurent, Jennifer Suzanne"
GRNS,7050,Adv Neuropsychopharmacology,10871,A,"Laurent, Jennifer Suzanne"
GRNS,7070,Opt Hlth & Mgt Com Hlth Iss,10867,A,"Nagle, Rebecca A"
GRNS,7070,Opt Hlth & Mgt Com Hlth Iss,10867,A,"Nagle, Rebecca A"
GRNS,7070,Opt Hlth & Mgt Com Hlth Iss,10867,A,"Nagle, Rebecca A"
GRNS,7070,Opt Hlth & Mgt Com Hlth Iss,10867,A,"Nagle, Rebecca A"
GRNS,7070,Opt Hlth & Mgt Com Hlth Iss,10867,A,"Nagle, Rebecca A"
GRNS,7070,Opt Hlth & Mgt Com Hlth Iss,10867,A,"Nagle, Rebecca A"
GRNS,7070,Opt Hlth & Mgt Com Hlth Iss,10867,A,"Nagle, Rebecca A"
GRNS,7070,Opt Hlth & Mgt Com Hlth Iss,10867,A,"Nagle, Rebecca A"
GRNS,7080,Opt Hlth&Mgt Com Hlt Iss,10868,A,"Nagle, Rebecca A"
GRNS,7080,Opt Hlth&Mgt Com Hlt Iss,10868,A,"Nagle, Rebecca A"
GRNS,7080,Opt Hlth&Mgt Com Hlt Iss,10868,A,"Nagle, Rebecca A"
GRNS,7080,Opt Hlth&Mgt Com Hlt Iss,10868,A,"Nagle, Rebecca A"
GRNS,7080,Opt Hlth&Mgt Com Hlt Iss,10868,A,"Nagle, Rebecca A"
GRNS,7080,Opt Hlth&Mgt Com Hlt Iss,10868,A,"Nagle, Rebecca A"
GRNS,7080,Opt Hlth&Mgt Com Hlt Iss,10868,A,"Nagle, Rebecca A"
GRNS,7080,Opt Hlth&Mgt Com Hlt Iss,10868,A,"Nagle, Rebecca A"
GRNS,7090,Pediatric Concepts APRN,10870,A,"Nagle, Rebecca A"
GRNS,7090,Pediatric Concepts APRN,10870,A,"Nagle, Rebecca A"
GRNS,7090,Pediatric Concepts APRN,10870,A,"Nagle, Rebecca A"
GRNS,7090,Pediatric Concepts APRN,10870,A,"Nagle, Rebecca A"
GRNS,7090,Pediatric Concepts APRN,10870,A,"Nagle, Rebecca A"
GRNS,7090,Pediatric Concepts APRN,10870,A,"Nagle, Rebecca A"
GRNS,7090,Pediatric Concepts APRN,10870,A,"Nagle, Rebecca A"
GRNS,7170,Mgt Women & Gendered Hlth Care,12100,A,"Whitcomb, Holly Thomas"
GRNS,7170,Mgt Women & Gendered Hlth Care,12100,A,"Whitcomb, Holly Thomas"
GRNS,7170,Mgt Women & Gendered Hlth Care,12100,A,"Whitcomb, Holly Thomas"
GRNS,7170,Mgt Women & Gendered Hlth Care,12100,A,"Whitcomb, Holly Thomas"
GRNS,7170,Mgt Women & Gendered Hlth Care,12100,A,"Whitcomb, Holly Thomas"
GRNS,7170,Mgt Women & Gendered Hlth Care,12100,A,"Whitcomb, Holly Thomas"
GRNS,7170,Mgt Women & Gendered Hlth Care,12100,A,"Whitcomb, Holly Thomas"
